"","genes","merge","value","ID_sample","ID_lab","Lib","Seq_batch","Numero_unique_groupe","Numero_unique_specimen","Weight","Length","TAG","Tank_exp","Tank_sample","Temperature_acclim","Temperature_sampling","Delta_acclim","Delta_temperature","DatHr_euthan","deltaT.ARN","Time","ID","acclim","sampling","Delta_short","Delta_long","cluster","cutoff0.001","cutoff0.018","cutoff0.03","cutoff0.071","cutoff0.16","cutoff0.284","cutoff0.444","cutoff0.524","cutoff0.64","cutoff0.871","cutoff1.138","cutoff1.44","cutoff1.778","cutoff2.151","cutoff2.409","cutoff3.004","cutoff3.484","cutoff4","sum_cluster","sum_cluster2","cluster2","cluster_new"
"3448","SEFA.5820.3","7.55",0.891961630095856,"ARN_22_00005","S05","NS.1812.001.NEBNext_dual_i7_207---NEBNext_dual_i5_255.ARN_22_00005","1812","G_21_09215","S_21_06004",271.5,257,34245,"B4","A3",7.5,5,"10mo",2.5,44489.39,125,"24h","1812.ARN_22_00005","7.5","5","down","2.5",8,NA,NA,NA,NA,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3449","SEFA.6299.1","7.55",0.820099613905179,"ARN_22_00005","S05","NS.1812.001.NEBNext_dual_i7_207---NEBNext_dual_i5_255.ARN_22_00005","1812","G_21_09215","S_21_06004",271.5,257,34245,"B4","A3",7.5,5,"10mo",2.5,44489.39,125,"24h","1812.ARN_22_00005","7.5","5","down","2.5",8,NA,NA,NA,NA,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3450","SEFA.6857.1","7.55",1.39291075029551,"ARN_22_00005","S05","NS.1812.001.NEBNext_dual_i7_207---NEBNext_dual_i5_255.ARN_22_00005","1812","G_21_09215","S_21_06004",271.5,257,34245,"B4","A3",7.5,5,"10mo",2.5,44489.39,125,"24h","1812.ARN_22_00005","7.5","5","down","2.5",8,NA,NA,NA,NA,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3451","SEFA.14320.1","7.55",1.44047298548163,"ARN_22_00005","S05","NS.1812.001.NEBNext_dual_i7_207---NEBNext_dual_i5_255.ARN_22_00005","1812","G_21_09215","S_21_06004",271.5,257,34245,"B4","A3",7.5,5,"10mo",2.5,44489.39,125,"24h","1812.ARN_22_00005","7.5","5","down","2.5",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3452","SEFA.15698.5","7.55",1.23609549282416,"ARN_22_00005","S05","NS.1812.001.NEBNext_dual_i7_207---NEBNext_dual_i5_255.ARN_22_00005","1812","G_21_09215","S_21_06004",271.5,257,34245,"B4","A3",7.5,5,"10mo",2.5,44489.39,125,"24h","1812.ARN_22_00005","7.5","5","down","2.5",8,NA,NA,NA,NA,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3453","SEFA.16705.1","7.55",0.96222968532509,"ARN_22_00005","S05","NS.1812.001.NEBNext_dual_i7_207---NEBNext_dual_i5_255.ARN_22_00005","1812","G_21_09215","S_21_06004",271.5,257,34245,"B4","A3",7.5,5,"10mo",2.5,44489.39,125,"24h","1812.ARN_22_00005","7.5","5","down","2.5",8,NA,NA,NA,NA,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3454","SEFA.3879.2","55",0.591081634152571,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3455","SEFA.3879.4","55",0.595798145321574,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3456","SEFA.3879.5","55",0.611386035004096,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3457","SEFA.8012.1","55",0.867265150460756,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,NA,NA,NA,NA,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3458","SEFA.15395.1","55",0.834938976004287,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,NA,NA,NA,NA,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3459","SEFA.1920.1","55",-0.135553243360936,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3460","SEFA.1920.2","55",-0.166192541120014,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,NA,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3461","SEFA.1958.1","55",0.367495055434717,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3462","SEFA.17262.1","55",-0.175405354503351,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3463","SEFA.990.1","55",0.285830223620171,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3464","SEFA.1020.1","55",1.0254478354235,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,NA,NA,NA,NA,NA,NA,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3465","SEFA.1020.2","55",1.02280214900324,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,NA,NA,NA,NA,NA,NA,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3466","SEFA.1682.1","55",0.584523181055995,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,NA,NA,NA,NA,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3467","SEFA.2643.1","55",0.394311173201444,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3468","SEFA.2643.2","55",0.432185517458069,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3469","SEFA.2643.3","55",0.391855420602127,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,NA,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3470","SEFA.2643.4","55",0.455607691570077,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3471","SEFA.2643.5","55",0.469557238650238,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3472","SEFA.2643.8","55",0.451868747395205,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3473","SEFA.2643.9","55",0.427842608631656,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3474","SEFA.2643.10","55",0.41342488902169,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3475","SEFA.2643.12","55",0.399829803262483,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3476","SEFA.2643.14","55",0.4376478903293,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3477","SEFA.2643.15","55",0.416221019540359,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3478","SEFA.2643.16","55",0.402780340903503,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3479","SEFA.2643.17","55",0.427163005964149,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3480","SEFA.5820.2","55",0.605448388763612,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,NA,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3481","SEFA.5820.3","55",0.652022500048063,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,NA,NA,NA,NA,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3482","SEFA.6299.1","55",0.811275469713912,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,NA,NA,NA,NA,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3483","SEFA.6857.1","55",0.344573613687553,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,NA,NA,NA,NA,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3484","SEFA.14320.1","55",0.395468055239659,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3485","SEFA.15698.5","55",0.392813715631539,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,NA,NA,NA,NA,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3486","SEFA.16705.1","55",0.830986778304336,"ARN_22_00011","S11","NS.1812.001.NEBNext_dual_i7_213---NEBNext_dual_i5_261.ARN_22_00011","1812","G_21_09215","S_21_06010",181.5,216,34183,"A2","A2",5,5,"10mo",0,44489.43,91,"10mo","1812.ARN_22_00011","5","5","no","0",8,NA,NA,NA,NA,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3487","SEFA.3879.2","57.5",-0.995880166872825,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3488","SEFA.3879.4","57.5",-1.00930262696213,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3489","SEFA.3879.5","57.5",-1.01674771532084,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3490","SEFA.8012.1","57.5",-1.22398548173624,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",8,NA,NA,NA,NA,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3491","SEFA.15395.1","57.5",-1.23982212444682,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",8,NA,NA,NA,NA,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3492","SEFA.1920.1","57.5",-0.573088583320315,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3493","SEFA.1920.2","57.5",-0.574928527842375,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",8,NA,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3494","SEFA.1958.1","57.5",-0.5119251374496,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3495","SEFA.17262.1","57.5",-0.605911793427882,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3496","SEFA.990.1","57.5",-0.790444291320649,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3497","SEFA.1020.1","57.5",-0.329300831036423,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",8,NA,NA,NA,NA,NA,NA,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3498","SEFA.1020.2","57.5",-0.324788582487313,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",8,NA,NA,NA,NA,NA,NA,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3499","SEFA.1682.1","57.5",0.230338842845809,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",8,NA,NA,NA,NA,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3500","SEFA.2643.1","57.5",-0.851693102526492,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3501","SEFA.2643.2","57.5",-0.764254893206944,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3502","SEFA.2643.3","57.5",-0.825318189946991,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",8,NA,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3503","SEFA.2643.4","57.5",-0.766247803189229,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3504","SEFA.2643.5","57.5",-0.744935509265859,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3505","SEFA.2643.8","57.5",-0.793522082699288,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3506","SEFA.2643.9","57.5",-0.779190042170762,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3507","SEFA.2643.10","57.5",-0.736719753221548,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3508","SEFA.2643.12","57.5",-0.730286180341665,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
"3509","SEFA.2643.14","57.5",-0.752668008235516,"ARN_22_00014","S14","NS.1812.001.NEBNext_dual_i7_216---NEBNext_dual_i5_264.ARN_22_00014","1812","G_21_09215","S_21_06013",321.86,263,33973,"A3","B4",5,7.5,"10mo",-2.5,44489.44,91,"24h","1812.ARN_22_00014","5","7.5","up","0",8,12,10,10,10,10,10,10,9,9,8,7,6,6,6,5,5,4,1,33,"33",6,"Group S06 (33)"
