"","Transcrip_name","Compare"
"4005","SEFA.16369.7","ShortTerm_7.5"
"4006","SEFA.16369.8","ShortTerm_7.5"
"4007","SEFA.16369.9","ShortTerm_7.5"
"4008","SEFA.16369.10","ShortTerm_7.5"
"4009","SEFA.16369.11","ShortTerm_7.5"
"4010","SEFA.16369.12","ShortTerm_7.5"
"4011","SEFA.16369.13","ShortTerm_7.5"
"4012","SEFA.16369.14","ShortTerm_7.5"
"4013","SEFA.16369.15","ShortTerm_7.5"
"4014","SEFA.16369.16","ShortTerm_7.5"
"4015","SEFA.16369.17","ShortTerm_7.5"
"4016","SEFA.16369.18","ShortTerm_7.5"
"4017","SEFA.16369.19","ShortTerm_7.5"
"4018","SEFA.16369.20","ShortTerm_7.5"
"4019","SEFA.16369.21","ShortTerm_7.5"
"4020","SEFA.16369.22","ShortTerm_7.5"
"4021","SEFA.16369.23","ShortTerm_7.5"
"4022","SEFA.16369.24","ShortTerm_7.5"
"4023","SEFA.16369.25","ShortTerm_7.5"
"4024","SEFA.16369.26","ShortTerm_7.5"
"4025","SEFA.16369.27","ShortTerm_7.5"
"4026","SEFA.16370.1","ShortTerm_7.5"
"4027","SEFA.16370.2","ShortTerm_7.5"
"4028","SEFA.16370.3","ShortTerm_7.5"
"4029","SEFA.16370.4","ShortTerm_7.5"
"4030","SEFA.16370.5","ShortTerm_7.5"
"4031","SEFA.16370.6","ShortTerm_7.5"
"4032","SEFA.16370.7","ShortTerm_7.5"
"4033","SEFA.16370.8","ShortTerm_7.5"
"4034","SEFA.16370.9","ShortTerm_7.5"
"4035","SEFA.16370.10","ShortTerm_7.5"
"4036","SEFA.16370.11","ShortTerm_7.5"
"4037","SEFA.16370.12","ShortTerm_7.5"
"4038","SEFA.16370.13","ShortTerm_7.5"
"4039","SEFA.16370.14","ShortTerm_7.5"
"4040","SEFA.16370.15","ShortTerm_7.5"
"4041","SEFA.16424.1","ShortTerm_7.5"
"4042","SEFA.16540.1","ShortTerm_7.5"
"4043","SEFA.16807.1","ShortTerm_7.5"
"4044","SEFA.17147.1","ShortTerm_7.5"
"4045","SEFA.17171.1","ShortTerm_7.5"
"4046","SEFA.17171.2","ShortTerm_7.5"
"4047","SEFA.17171.3","ShortTerm_7.5"
"4048","SEFA.17171.4","ShortTerm_7.5"
"4049","SEFA.17171.5","ShortTerm_7.5"
"4050","SEFA.17171.6","ShortTerm_7.5"
"4051","SEFA.17171.7","ShortTerm_7.5"
"4052","SEFA.17171.8","ShortTerm_7.5"
"4053","SEFA.17171.9","ShortTerm_7.5"
"4054","SEFA.17171.10","ShortTerm_7.5"
"4055","SEFA.17171.11","ShortTerm_7.5"
"4056","SEFA.17171.12","ShortTerm_7.5"
"4057","SEFA.17171.13","ShortTerm_7.5"
"4058","SEFA.17171.14","ShortTerm_7.5"
"4059","SEFA.17171.15","ShortTerm_7.5"
"4060","SEFA.17171.16","ShortTerm_7.5"
"4061","SEFA.17171.17","ShortTerm_7.5"
"4062","SEFA.17171.18","ShortTerm_7.5"
"4063","SEFA.17171.19","ShortTerm_7.5"
"4064","SEFA.17171.20","ShortTerm_7.5"
"4065","SEFA.17171.21","ShortTerm_7.5"
"4066","SEFA.17171.22","ShortTerm_7.5"
"4067","SEFA.17171.23","ShortTerm_7.5"
"4068","SEFA.17172.1","ShortTerm_7.5"
"4069","SEFA.17172.2","ShortTerm_7.5"
"4070","SEFA.17172.3","ShortTerm_7.5"
"4071","SEFA.17172.4","ShortTerm_7.5"
"4072","SEFA.17172.5","ShortTerm_7.5"
"4073","SEFA.17172.6","ShortTerm_7.5"
"4074","SEFA.17172.7","ShortTerm_7.5"
"4075","SEFA.17172.8","ShortTerm_7.5"
"4076","SEFA.17172.9","ShortTerm_7.5"
"4077","SEFA.17172.11","ShortTerm_7.5"
"4078","SEFA.17172.12","ShortTerm_7.5"
"4079","SEFA.17172.13","ShortTerm_7.5"
"4080","SEFA.17172.14","ShortTerm_7.5"
"4081","SEFA.17209.3","ShortTerm_7.5"
"4082","SEFA.17230.1","ShortTerm_7.5"
"4083","SEFA.17262.1","ShortTerm_7.5"
"4084","SEFA.17476.1","ShortTerm_7.5"
"4085","SEFA.17476.2","ShortTerm_7.5"
"4086","SEFA.17656.1","ShortTerm_7.5"
"4087","SEFA.24.1","ShortTerm_7.5"
"4088","SEFA.74.1","ShortTerm_7.5"
"4089","SEFA.75.1","ShortTerm_7.5"
"4090","SEFA.91.1","ShortTerm_7.5"
"4091","SEFA.102.1","ShortTerm_7.5"
"4092","SEFA.104.1","ShortTerm_7.5"
"4093","SEFA.104.2","ShortTerm_7.5"
"4094","SEFA.104.3","ShortTerm_7.5"
"4095","SEFA.104.4","ShortTerm_7.5"
"4096","SEFA.201.1","ShortTerm_7.5"
"4097","SEFA.201.2","ShortTerm_7.5"
"4098","SEFA.303.2","ShortTerm_7.5"
"4099","SEFA.303.3","ShortTerm_7.5"
"4100","SEFA.466.3","ShortTerm_7.5"
"4101","SEFA.467.1","ShortTerm_7.5"
"4102","SEFA.467.2","ShortTerm_7.5"
"4103","SEFA.487.1","ShortTerm_7.5"
"4104","SEFA.496.1","ShortTerm_7.5"
"4105","SEFA.553.1","ShortTerm_7.5"
"4106","SEFA.569.1","ShortTerm_7.5"
"4107","SEFA.572.1","ShortTerm_7.5"
"4108","SEFA.572.3","ShortTerm_7.5"
"4109","SEFA.572.4","ShortTerm_7.5"
"4110","SEFA.654.1","ShortTerm_7.5"
"4111","SEFA.698.1","ShortTerm_7.5"
"4112","SEFA.742.1","ShortTerm_7.5"
"4113","SEFA.990.1","ShortTerm_7.5"
"4114","SEFA.1011.1","ShortTerm_7.5"
"4115","SEFA.1020.1","ShortTerm_7.5"
"4116","SEFA.1020.2","ShortTerm_7.5"
"4117","SEFA.1020.3","ShortTerm_7.5"
"4118","SEFA.1056.1","ShortTerm_7.5"
"4119","SEFA.1070.1","ShortTerm_7.5"
"4120","SEFA.1105.1","ShortTerm_7.5"
"4121","SEFA.1105.2","ShortTerm_7.5"
"4122","SEFA.1137.1","ShortTerm_7.5"
"4123","SEFA.1176.1","ShortTerm_7.5"
"4124","SEFA.1210.1","ShortTerm_7.5"
"4125","SEFA.1214.1","ShortTerm_7.5"
"4126","SEFA.1214.2","ShortTerm_7.5"
"4127","SEFA.1214.3","ShortTerm_7.5"
"4128","SEFA.1214.4","ShortTerm_7.5"
"4129","SEFA.1214.5","ShortTerm_7.5"
"4130","SEFA.1214.6","ShortTerm_7.5"
"4131","SEFA.1214.7","ShortTerm_7.5"
"4132","SEFA.1281.1","ShortTerm_7.5"
"4133","SEFA.1289.1","ShortTerm_7.5"
"4134","SEFA.1356.1","ShortTerm_7.5"
"4135","SEFA.1357.1","ShortTerm_7.5"
"4136","SEFA.1383.1","ShortTerm_7.5"
"4137","SEFA.1425.1","ShortTerm_7.5"
"4138","SEFA.1437.1","ShortTerm_7.5"
"4139","SEFA.1453.1","ShortTerm_7.5"
"4140","SEFA.1481.1","ShortTerm_7.5"
"4141","SEFA.1481.2","ShortTerm_7.5"
"4142","SEFA.1482.1","ShortTerm_7.5"
"4143","SEFA.1529.1","ShortTerm_7.5"
"4144","SEFA.1541.1","ShortTerm_7.5"
"4145","SEFA.1544.1","ShortTerm_7.5"
"4146","SEFA.1586.1","ShortTerm_7.5"
"4147","SEFA.1603.1","ShortTerm_7.5"
"4148","SEFA.1604.1","ShortTerm_7.5"
"4149","SEFA.1682.1","ShortTerm_7.5"
"4150","SEFA.1769.1","ShortTerm_7.5"
"4151","SEFA.1780.1","ShortTerm_7.5"
"4152","SEFA.1871.1","ShortTerm_7.5"
"4153","SEFA.1883.1","ShortTerm_7.5"
"4154","SEFA.1883.2","ShortTerm_7.5"
"4155","SEFA.1960.1","ShortTerm_7.5"
"4156","SEFA.1966.1","ShortTerm_7.5"
"4157","SEFA.2080.1","ShortTerm_7.5"
"4158","SEFA.2138.2","ShortTerm_7.5"
"4159","SEFA.2146.1","ShortTerm_7.5"
"4160","SEFA.2225.1","ShortTerm_7.5"
"4161","SEFA.2376.1","ShortTerm_7.5"
"4162","SEFA.2418.1","ShortTerm_7.5"
"4163","SEFA.2488.1","ShortTerm_7.5"
"4164","SEFA.2488.2","ShortTerm_7.5"
"4165","SEFA.2507.1","ShortTerm_7.5"
"4166","SEFA.2517.1","ShortTerm_7.5"
"4167","SEFA.2520.1","ShortTerm_7.5"
"4168","SEFA.2595.1","ShortTerm_7.5"
"4169","SEFA.2622.1","ShortTerm_7.5"
"4170","SEFA.2643.1","ShortTerm_7.5"
"4171","SEFA.2643.2","ShortTerm_7.5"
"4172","SEFA.2643.3","ShortTerm_7.5"
"4173","SEFA.2643.4","ShortTerm_7.5"
"4174","SEFA.2643.5","ShortTerm_7.5"
"4175","SEFA.2643.6","ShortTerm_7.5"
"4176","SEFA.2643.7","ShortTerm_7.5"
"4177","SEFA.2643.8","ShortTerm_7.5"
"4178","SEFA.2643.9","ShortTerm_7.5"
"4179","SEFA.2643.10","ShortTerm_7.5"
"4180","SEFA.2643.12","ShortTerm_7.5"
"4181","SEFA.2643.13","ShortTerm_7.5"
"4182","SEFA.2643.14","ShortTerm_7.5"
"4183","SEFA.2643.15","ShortTerm_7.5"
"4184","SEFA.2643.16","ShortTerm_7.5"
"4185","SEFA.2643.17","ShortTerm_7.5"
"4186","SEFA.2643.18","ShortTerm_7.5"
"4187","SEFA.2708.1","ShortTerm_7.5"
"4188","SEFA.2724.1","ShortTerm_7.5"
"4189","SEFA.2863.1","ShortTerm_7.5"
"4190","SEFA.3207.1","ShortTerm_7.5"
"4191","SEFA.3317.1","ShortTerm_7.5"
"4192","SEFA.3406.1","ShortTerm_7.5"
"4193","SEFA.3494.1","ShortTerm_7.5"
"4194","SEFA.3511.1","ShortTerm_7.5"
"4195","SEFA.3585.1","ShortTerm_7.5"
"4196","SEFA.3793.1","ShortTerm_7.5"
"4197","SEFA.3793.2","ShortTerm_7.5"
"4198","SEFA.3793.4","ShortTerm_7.5"
"4199","SEFA.3849.1","ShortTerm_7.5"
"4200","SEFA.3879.2","ShortTerm_7.5"
"4201","SEFA.3879.3","ShortTerm_7.5"
"4202","SEFA.3879.4","ShortTerm_7.5"
"4203","SEFA.3879.5","ShortTerm_7.5"
"4204","SEFA.3931.1","ShortTerm_7.5"
"4205","SEFA.3944.1","ShortTerm_7.5"
"4206","SEFA.3989.1","ShortTerm_7.5"
"4207","SEFA.4229.1","ShortTerm_7.5"
"4208","SEFA.4229.2","ShortTerm_7.5"
"4209","SEFA.4328.1","ShortTerm_7.5"
"4210","SEFA.4337.1","ShortTerm_7.5"
"4211","SEFA.4337.2","ShortTerm_7.5"
"4212","SEFA.4368.1","ShortTerm_7.5"
"4213","SEFA.4454.2","ShortTerm_7.5"
"4214","SEFA.4494.1","ShortTerm_7.5"
"4215","SEFA.4615.1","ShortTerm_7.5"
"4216","SEFA.4702.1","ShortTerm_7.5"
"4217","SEFA.4714.1","ShortTerm_7.5"
"4218","SEFA.4771.1","ShortTerm_7.5"
"4219","SEFA.4810.1","ShortTerm_7.5"
"4220","SEFA.4844.1","ShortTerm_7.5"
"4221","SEFA.4845.1","ShortTerm_7.5"
"4222","SEFA.4953.1","ShortTerm_7.5"
"4223","SEFA.5115.1","ShortTerm_7.5"
"4224","SEFA.5355.1","ShortTerm_7.5"
"4225","SEFA.5403.1","ShortTerm_7.5"
"4226","SEFA.5765.1","ShortTerm_7.5"
"4227","SEFA.5820.2","ShortTerm_7.5"
"4228","SEFA.5820.3","ShortTerm_7.5"
"4229","SEFA.5943.1","ShortTerm_7.5"
"4230","SEFA.6021.1","ShortTerm_7.5"
"4231","SEFA.6021.2","ShortTerm_7.5"
"4232","SEFA.6074.1","ShortTerm_7.5"
"4233","SEFA.6076.1","ShortTerm_7.5"
"4234","SEFA.6103.1","ShortTerm_7.5"
"4235","SEFA.6103.2","ShortTerm_7.5"
"4236","SEFA.6180.1","ShortTerm_7.5"
"4237","SEFA.6218.1","ShortTerm_7.5"
"4238","SEFA.6274.1","ShortTerm_7.5"
"4239","SEFA.6299.1","ShortTerm_7.5"
"4240","SEFA.6374.1","ShortTerm_7.5"
"4241","SEFA.6558.2","ShortTerm_7.5"
"4242","SEFA.6558.3","ShortTerm_7.5"
"4243","SEFA.6607.1","ShortTerm_7.5"
"4244","SEFA.6708.1","ShortTerm_7.5"
"4245","SEFA.6852.1","ShortTerm_7.5"
"4246","SEFA.6857.1","ShortTerm_7.5"
"4247","SEFA.6905.1","ShortTerm_7.5"
"4248","SEFA.6917.1","ShortTerm_7.5"
"4249","SEFA.7074.1","ShortTerm_7.5"
"4250","SEFA.7077.1","ShortTerm_7.5"
"4251","SEFA.7077.2","ShortTerm_7.5"
"4252","SEFA.7168.1","ShortTerm_7.5"
"4253","SEFA.7184.2","ShortTerm_7.5"
"4254","SEFA.7197.1","ShortTerm_7.5"
"4255","SEFA.7245.1","ShortTerm_7.5"
"4256","SEFA.7273.1","ShortTerm_7.5"
"4257","SEFA.7361.1","ShortTerm_7.5"
"4258","SEFA.7462.1","ShortTerm_7.5"
"4259","SEFA.7462.2","ShortTerm_7.5"
"4260","SEFA.7462.3","ShortTerm_7.5"
"4261","SEFA.7466.1","ShortTerm_7.5"
"4262","SEFA.7570.1","ShortTerm_7.5"
"4263","SEFA.7628.1","ShortTerm_7.5"
"4264","SEFA.7660.4","ShortTerm_7.5"
"4265","SEFA.7727.1","ShortTerm_7.5"
"4266","SEFA.7740.1","ShortTerm_7.5"
"4267","SEFA.7747.1","ShortTerm_7.5"
"4268","SEFA.7747.2","ShortTerm_7.5"
"4269","SEFA.7820.1","ShortTerm_7.5"
"4270","SEFA.7826.1","ShortTerm_7.5"
"4271","SEFA.8097.1","ShortTerm_7.5"
"4272","SEFA.8100.1","ShortTerm_7.5"
"4273","SEFA.8197.1","ShortTerm_7.5"
"4274","SEFA.8226.1","ShortTerm_7.5"
"4275","SEFA.8298.1","ShortTerm_7.5"
"4276","SEFA.8311.1","ShortTerm_7.5"
"4277","SEFA.8315.1","ShortTerm_7.5"
"4278","SEFA.8462.1","ShortTerm_7.5"
"4279","SEFA.8587.1","ShortTerm_7.5"
"4280","SEFA.8589.1","ShortTerm_7.5"
"4281","SEFA.8698.1","ShortTerm_7.5"
"4282","SEFA.8787.1","ShortTerm_7.5"
"4283","SEFA.8817.1","ShortTerm_7.5"
"4284","SEFA.8830.1","ShortTerm_7.5"
"4285","SEFA.8832.1","ShortTerm_7.5"
"4286","SEFA.8880.1","ShortTerm_7.5"
"4287","SEFA.8910.1","ShortTerm_7.5"
"4288","SEFA.8938.1","ShortTerm_7.5"
"4289","SEFA.8970.1","ShortTerm_7.5"
"4290","SEFA.9016.1","ShortTerm_7.5"
"4291","SEFA.9059.1","ShortTerm_7.5"
"4292","SEFA.9060.1","ShortTerm_7.5"
"4293","SEFA.9072.1","ShortTerm_7.5"
"4294","SEFA.9182.1","ShortTerm_7.5"
"4295","SEFA.9300.1","ShortTerm_7.5"
"4296","SEFA.9394.1","ShortTerm_7.5"
"4297","SEFA.9488.1","ShortTerm_7.5"
"4298","SEFA.9543.1","ShortTerm_7.5"
"4299","SEFA.9643.1","ShortTerm_7.5"
"4300","SEFA.9643.2","ShortTerm_7.5"
"4301","SEFA.9653.1","ShortTerm_7.5"
"4302","SEFA.9725.1","ShortTerm_7.5"
"4303","SEFA.9754.1","ShortTerm_7.5"
"4304","SEFA.9804.1","ShortTerm_7.5"
"4305","SEFA.9820.1","ShortTerm_7.5"
"4306","SEFA.9820.310","ShortTerm_7.5"
"4307","SEFA.9820.332","ShortTerm_7.5"
"4308","SEFA.9820.351","ShortTerm_7.5"
"4309","SEFA.9820.355","ShortTerm_7.5"
"4310","SEFA.9820.392","ShortTerm_7.5"
"4311","SEFA.9820.435","ShortTerm_7.5"
"4312","SEFA.9820.461","ShortTerm_7.5"
"4313","SEFA.9820.462","ShortTerm_7.5"
"4314","SEFA.9820.463","ShortTerm_7.5"
"4315","SEFA.9820.464","ShortTerm_7.5"
"4316","SEFA.9820.465","ShortTerm_7.5"
"4317","SEFA.9822.1","ShortTerm_7.5"
"4318","SEFA.9824.1","ShortTerm_7.5"
"4319","SEFA.9830.1","ShortTerm_7.5"
"4320","SEFA.9830.2","ShortTerm_7.5"
"4321","SEFA.9854.1","ShortTerm_7.5"
"4322","SEFA.9926.1","ShortTerm_7.5"
"4323","SEFA.10004.1","ShortTerm_7.5"
"4324","SEFA.10105.1","ShortTerm_7.5"
"4325","SEFA.10105.2","ShortTerm_7.5"
"4326","SEFA.10105.3","ShortTerm_7.5"
"4327","SEFA.10544.1","ShortTerm_7.5"
"4328","SEFA.10772.1","ShortTerm_7.5"
"4329","SEFA.10772.2","ShortTerm_7.5"
"4330","SEFA.10773.1","ShortTerm_7.5"
"4331","SEFA.10812.1","ShortTerm_7.5"
"4332","SEFA.10814.1","ShortTerm_7.5"
"4333","SEFA.10815.1","ShortTerm_7.5"
"4334","SEFA.11024.1","ShortTerm_7.5"
"4335","SEFA.11024.2","ShortTerm_7.5"
"4336","SEFA.11224.1","ShortTerm_7.5"
"4337","SEFA.11224.2","ShortTerm_7.5"
"4338","SEFA.11318.1","ShortTerm_7.5"
"4339","SEFA.11334.1","ShortTerm_7.5"
"4340","SEFA.11401.1","ShortTerm_7.5"
"4341","SEFA.11468.1","ShortTerm_7.5"
"4342","SEFA.11472.1","ShortTerm_7.5"
"4343","SEFA.11581.1","ShortTerm_7.5"
"4344","SEFA.11626.3","ShortTerm_7.5"
"4345","SEFA.11627.1","ShortTerm_7.5"
"4346","SEFA.11627.2","ShortTerm_7.5"
"4347","SEFA.11657.68","ShortTerm_7.5"
"4348","SEFA.11658.7","ShortTerm_7.5"
"4349","SEFA.11674.1","ShortTerm_7.5"
"4350","SEFA.11674.2","ShortTerm_7.5"
"4351","SEFA.11682.1","ShortTerm_7.5"
"4352","SEFA.11697.1","ShortTerm_7.5"
"4353","SEFA.11723.13","ShortTerm_7.5"
"4354","SEFA.11937.1","ShortTerm_7.5"
"4355","SEFA.12082.3","ShortTerm_7.5"
"4356","SEFA.12082.4","ShortTerm_7.5"
"4357","SEFA.12137.1","ShortTerm_7.5"
"4358","SEFA.12145.1","ShortTerm_7.5"
"4359","SEFA.12145.2","ShortTerm_7.5"
"4360","SEFA.12275.1","ShortTerm_7.5"
"4361","SEFA.12287.1","ShortTerm_7.5"
"4362","SEFA.12289.1","ShortTerm_7.5"
"4363","SEFA.12348.1","ShortTerm_7.5"
"4364","SEFA.12349.1","ShortTerm_7.5"
"4365","SEFA.12425.1","ShortTerm_7.5"
"4366","SEFA.12426.1","ShortTerm_7.5"
"4367","SEFA.12492.1","ShortTerm_7.5"
"4368","SEFA.12539.4","ShortTerm_7.5"
"4369","SEFA.12539.6","ShortTerm_7.5"
"4370","SEFA.12539.7","ShortTerm_7.5"
"4371","SEFA.12748.1","ShortTerm_7.5"
"4372","SEFA.12794.1","ShortTerm_7.5"
"4373","SEFA.12796.1","ShortTerm_7.5"
"4374","SEFA.12803.1","ShortTerm_7.5"
"4375","SEFA.12832.1","ShortTerm_7.5"
"4376","SEFA.12981.1","ShortTerm_7.5"
"4377","SEFA.12981.2","ShortTerm_7.5"
"4378","SEFA.13220.1","ShortTerm_7.5"
"4379","SEFA.13220.2","ShortTerm_7.5"
"4380","SEFA.13221.1","ShortTerm_7.5"
"4381","SEFA.13472.1","ShortTerm_7.5"
"4382","SEFA.13472.2","ShortTerm_7.5"
"4383","SEFA.13491.10","ShortTerm_7.5"
"4384","SEFA.13498.1","ShortTerm_7.5"
"4385","SEFA.13589.1","ShortTerm_7.5"
"4386","SEFA.13715.1","ShortTerm_7.5"
"4387","SEFA.13734.1","ShortTerm_7.5"
"4388","SEFA.13735.1","ShortTerm_7.5"
"4389","SEFA.13798.1","ShortTerm_7.5"
"4390","SEFA.13802.2","ShortTerm_7.5"
"4391","SEFA.13809.1","ShortTerm_7.5"
"4392","SEFA.13834.1","ShortTerm_7.5"
"4393","SEFA.13841.1","ShortTerm_7.5"
"4394","SEFA.14056.4","ShortTerm_7.5"
"4395","SEFA.14276.1","ShortTerm_7.5"
"4396","SEFA.14301.1","ShortTerm_7.5"
"4397","SEFA.14320.1","ShortTerm_7.5"
"4398","SEFA.14328.1","ShortTerm_7.5"
"4399","SEFA.14392.9","ShortTerm_7.5"
"4400","SEFA.14392.14","ShortTerm_7.5"
"4401","SEFA.14392.15","ShortTerm_7.5"
"4402","SEFA.14392.20","ShortTerm_7.5"
"4403","SEFA.14392.22","ShortTerm_7.5"
"4404","SEFA.14392.32","ShortTerm_7.5"
"4405","SEFA.14392.33","ShortTerm_7.5"
"4406","SEFA.14392.34","ShortTerm_7.5"
"4407","SEFA.14393.1","ShortTerm_7.5"
"4408","SEFA.14437.1","ShortTerm_7.5"
"4409","SEFA.14469.1","ShortTerm_7.5"
"4410","SEFA.14469.2","ShortTerm_7.5"
"4411","SEFA.14469.3","ShortTerm_7.5"
"4412","SEFA.14469.4","ShortTerm_7.5"
"4413","SEFA.14491.68","ShortTerm_7.5"
"4414","SEFA.14492.1","ShortTerm_7.5"
"4415","SEFA.14492.2","ShortTerm_7.5"
"4416","SEFA.14492.3","ShortTerm_7.5"
"4417","SEFA.14492.44","ShortTerm_7.5"
"4418","SEFA.14492.68","ShortTerm_7.5"
"4419","SEFA.14584.1","ShortTerm_7.5"
"4420","SEFA.14595.1","ShortTerm_7.5"
"4421","SEFA.14708.1","ShortTerm_7.5"
"4422","SEFA.14708.2","ShortTerm_7.5"
"4423","SEFA.14714.1","ShortTerm_7.5"
"4424","SEFA.14720.1","ShortTerm_7.5"
"4425","SEFA.14733.1","ShortTerm_7.5"
"4426","SEFA.14735.1","ShortTerm_7.5"
"4427","SEFA.14750.16","ShortTerm_7.5"
"4428","SEFA.14750.17","ShortTerm_7.5"
"4429","SEFA.14750.18","ShortTerm_7.5"
"4430","SEFA.14750.19","ShortTerm_7.5"
"4431","SEFA.14803.1","ShortTerm_7.5"
"4432","SEFA.14857.1","ShortTerm_7.5"
"4433","SEFA.14888.1","ShortTerm_7.5"
"4434","SEFA.14926.2","ShortTerm_7.5"
"4435","SEFA.14959.5","ShortTerm_7.5"
"4436","SEFA.15002.1","ShortTerm_7.5"
"4437","SEFA.15120.1","ShortTerm_7.5"
"4438","SEFA.15128.1","ShortTerm_7.5"
"4439","SEFA.15246.1","ShortTerm_7.5"
"4440","SEFA.15281.1","ShortTerm_7.5"
"4441","SEFA.15365.1","ShortTerm_7.5"
"4442","SEFA.15478.1","ShortTerm_7.5"
"4443","SEFA.15478.2","ShortTerm_7.5"
"4444","SEFA.15478.3","ShortTerm_7.5"
"4445","SEFA.15495.1","ShortTerm_7.5"
"4446","SEFA.15500.140","ShortTerm_7.5"
"4447","SEFA.15658.1","ShortTerm_7.5"
"4448","SEFA.15666.1","ShortTerm_7.5"
"4449","SEFA.15674.1","ShortTerm_7.5"
"4450","SEFA.15698.1","ShortTerm_7.5"
"4451","SEFA.15698.3","ShortTerm_7.5"
"4452","SEFA.15698.4","ShortTerm_7.5"
"4453","SEFA.15698.5","ShortTerm_7.5"
"4454","SEFA.15698.6","ShortTerm_7.5"
"4455","SEFA.15698.7","ShortTerm_7.5"
"4456","SEFA.15700.20","ShortTerm_7.5"
"4457","SEFA.15700.22","ShortTerm_7.5"
"4458","SEFA.15700.23","ShortTerm_7.5"
"4459","SEFA.15700.24","ShortTerm_7.5"
"4460","SEFA.15700.25","ShortTerm_7.5"
"4461","SEFA.15701.1","ShortTerm_7.5"
"4462","SEFA.15701.2","ShortTerm_7.5"
"4463","SEFA.15701.3","ShortTerm_7.5"
"4464","SEFA.15701.4","ShortTerm_7.5"
"4465","SEFA.15701.5","ShortTerm_7.5"
"4466","SEFA.15701.6","ShortTerm_7.5"
"4467","SEFA.15701.7","ShortTerm_7.5"
"4468","SEFA.15701.8","ShortTerm_7.5"
"4469","SEFA.15701.9","ShortTerm_7.5"
"4470","SEFA.15701.10","ShortTerm_7.5"
"4471","SEFA.15701.11","ShortTerm_7.5"
"4472","SEFA.15703.1","ShortTerm_7.5"
"4473","SEFA.15703.2","ShortTerm_7.5"
"4474","SEFA.15703.3","ShortTerm_7.5"
"4475","SEFA.15703.4","ShortTerm_7.5"
"4476","SEFA.15790.1","ShortTerm_7.5"
"4477","SEFA.15810.1","ShortTerm_7.5"
"4478","SEFA.15852.1","ShortTerm_7.5"
"4479","SEFA.15859.1","ShortTerm_7.5"
"4480","SEFA.15944.1","ShortTerm_7.5"
"4481","SEFA.15961.1","ShortTerm_7.5"
"4482","SEFA.15961.2","ShortTerm_7.5"
"4483","SEFA.15961.3","ShortTerm_7.5"
"4484","SEFA.16028.1","ShortTerm_7.5"
"4485","SEFA.16028.2","ShortTerm_7.5"
"4486","SEFA.16028.3","ShortTerm_7.5"
"4487","SEFA.16028.4","ShortTerm_7.5"
"4488","SEFA.16075.2","ShortTerm_7.5"
"4489","SEFA.16128.1","ShortTerm_7.5"
"4490","SEFA.16141.6","ShortTerm_7.5"
"4491","SEFA.16141.7","ShortTerm_7.5"
"4492","SEFA.16142.1","ShortTerm_7.5"
"4493","SEFA.16143.1","ShortTerm_7.5"
"4494","SEFA.16151.1","ShortTerm_7.5"
"4495","SEFA.16194.1","ShortTerm_7.5"
"4496","SEFA.16307.1","ShortTerm_7.5"
"4497","SEFA.16324.1","ShortTerm_7.5"
"4498","SEFA.16410.1","ShortTerm_7.5"
"4499","SEFA.16460.6","ShortTerm_7.5"
"4500","SEFA.16516.1","ShortTerm_7.5"
"4501","SEFA.16516.2","ShortTerm_7.5"
"4502","SEFA.16516.3","ShortTerm_7.5"
"4503","SEFA.16516.4","ShortTerm_7.5"
"4504","SEFA.16516.5","ShortTerm_7.5"
"4505","SEFA.16516.6","ShortTerm_7.5"
"4506","SEFA.16516.7","ShortTerm_7.5"
"4507","SEFA.16535.25","ShortTerm_7.5"
"4508","SEFA.16535.26","ShortTerm_7.5"
"4509","SEFA.16577.2","ShortTerm_7.5"
"4510","SEFA.16577.4","ShortTerm_7.5"
"4511","SEFA.16577.5","ShortTerm_7.5"
"4512","SEFA.16577.6","ShortTerm_7.5"
"4513","SEFA.16577.8","ShortTerm_7.5"
"4514","SEFA.16577.348","ShortTerm_7.5"
"4515","SEFA.16577.349","ShortTerm_7.5"
"4516","SEFA.16578.1","ShortTerm_7.5"
"4517","SEFA.16610.1","ShortTerm_7.5"
"4518","SEFA.16705.1","ShortTerm_7.5"
"4519","SEFA.16723.1","ShortTerm_7.5"
"4520","SEFA.16727.1","ShortTerm_7.5"
"4521","SEFA.16727.4","ShortTerm_7.5"
"4522","SEFA.16727.5","ShortTerm_7.5"
"4523","SEFA.16736.1","ShortTerm_7.5"
"4524","SEFA.16736.2","ShortTerm_7.5"
"4525","SEFA.16738.1","ShortTerm_7.5"
"4526","SEFA.16825.1","ShortTerm_7.5"
"4527","SEFA.16829.1","ShortTerm_7.5"
"4528","SEFA.16838.1","ShortTerm_7.5"
"4529","SEFA.16845.1","ShortTerm_7.5"
"4530","SEFA.16867.1","ShortTerm_7.5"
"4531","SEFA.16886.1","ShortTerm_7.5"
"4532","SEFA.16916.1","ShortTerm_7.5"
"4533","SEFA.16916.2","ShortTerm_7.5"
"4534","SEFA.16957.9","ShortTerm_7.5"
"4535","SEFA.16966.1","ShortTerm_7.5"
"4536","SEFA.16967.1","ShortTerm_7.5"
"4537","SEFA.16974.1","ShortTerm_7.5"
"4538","SEFA.17000.1","ShortTerm_7.5"
"4539","SEFA.17001.1","ShortTerm_7.5"
"4540","SEFA.17034.1","ShortTerm_7.5"
"4541","SEFA.17036.1","ShortTerm_7.5"
"4542","SEFA.17045.1","ShortTerm_7.5"
